Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,event,type,gene_number,db
tRNA Modification (GO:0006400),6/67,0.023786784080905073,10.330484827345657,102.93473987074611,TYW5;TRMT1;PUSL1;FTSJ1;DUS3L;TRMT61A,Strap,RI,rmats,194,GO_Biological_Process_2023
DNA Repair (GO:0006281),11/291,0.04515056293137021,4.191764246682279,37.38146384540878,MUS81;TRRAP;PARP2;ABRAXAS1;INTS3;ACTR5;POLE2;PWWP3A;PMS2;MMS19;CHD1L,Strap,RI,rmats,194,GO_Biological_Process_2023
RNA Binding (GO:0003723),98/1411,2.884155931735152e-6,2.0023828960510053,37.986978391328556,TFRC;FMR1;MSI1;ENO1;VIRMA;ENDOV;UBAP2L;MTPAP;RARS2;SECISBP2;ALG13;DICER1;LARP4B;GTPBP1;FAM133B;ILF3;ZC3H11A;ZCCHC8;RTN4;FXR1;DHX30;HNRNPDL;ERI3;HLTF;SAFB2;MAP4;TRMT1L;RBM10;N4BP1;MARK2;CHTOP;CPSF7;RBPMS;UPF3B;PRRC2C;HELZ;PUM1;LSM2;PUM2;SRPK1;LSM6;FUBP3;GOLGB1;AGO2;RNPS1;EIF4G3;DZIP3;SUGP2;RPS24;EIF4G1;RBM25;AKAP8L;BRCA1;ZCCHC17;PHF6;YBX3;LRRFIP1;RBM34;EIF5A;TOP3B;PABPC4;RBM18;TRNAU1AP;DDX50;SARS2;PKM;SLTM;NOA1;THRAP3;ESRP1;STRAP;ALDOA;RBMS2;POLDIP3;SRRT;AKAP8;MTIF2;UNK;FAM120A;RALY;SRSF11;PTPN1;RBM39;MYEF2;YTHDF3;KRR1;IMMT;RSRC2;TPD52L2;APTX;U2SURP;KTN1;SEC23IP;TRMT6;HNRNPA2B1;ACIN1;TNRC6A;R3HDM2,Strap,SE,rmats,766,GO_Molecular_Function_2023
GTPase Binding (GO:0051020),27/225,3.938185723917275e-5,3.512609177020544,55.02033778651392,USP6NL;GARRE1;MAPKAP1;ARHGAP1;CIB1;STK19;ENO1;AMBRA1;YBX3;GGA1;AP3M1;AP1G1;ANKFY1;ERC1;DNM1L;RAB11FIP3;PLEKHG3;GIT2;HACE1;ANKRD27;MYO9B;GAPVD1;CYRIB;LSM2;MYO1C;RRAGB;PEX5,Strap,SE,rmats,766,GO_Molecular_Function_2023
Small GTPase Binding (GO:0031267),24/199,1.1604216236959379e-4,3.5226492106276472,49.94254508777742,USP6NL;PLEKHG3;GIT2;HACE1;ANKRD27;GARRE1;MAPKAP1;ARHGAP1;MYO9B;CIB1;STK19;GAPVD1;CYRIB;YBX3;LSM2;GGA1;AP3M1;MYO1C;AP1G1;PEX5;ANKFY1;ERC1;DNM1L;RAB11FIP3,Strap,SE,rmats,766,GO_Molecular_Function_2023
mRNA Binding (GO:0003729),28/282,5.430137649910952e-4,2.8350724452126412,35.00375954759182,RBM25;POLDIP3;FMR1;MSI1;YBX3;FXR1;UNK;N4BP1;CHTOP;CPSF7;MYEF2;YTHDF3;RBPMS;SECISBP2;PABPC4;UPF3B;LARP4B;PUM1;PUM2;PKM;FUBP3;ESRP1;AGO2;HNRNPA2B1;RNPS1;EIF4G3;RBMS2;EIF4G1,Strap,SE,rmats,766,GO_Molecular_Function_2023
Nuclear Receptor Binding (GO:0016922),14/115,0.01225944383788764,3.5267274067832317,31.593629041330875,TCF7L2;KDM3A;NCOA6;WBP2;GTF2H1;ARID1A;FOXP1;MED22;MED14;NCOR1;THRAP3;NSD1;TADA3;NRIP1,Strap,SE,rmats,766,GO_Molecular_Function_2023
Ubiquitin-Like Protein Transferase Activity (GO:0019787),22/240,0.01225944383788764,2.579362730590905,22.76108948292177,ATG3;UBE2H;HACE1;UBE2B;FBXW11;BRCA1;CHFR;ZNRF1;RNF115;RNF214;ITCH;TTC3;MARCHF8;MDM2;UBA3;ERCC8;ARIH1;BCOR;BTRC;DZIP3;TRIM33;ATG5,Strap,SE,rmats,766,GO_Molecular_Function_2023
mRNA 3'-UTR Binding (GO:0003730),12/93,0.015814157460192983,3.763238039100108,31.669709027825274,FXR1;ILF3;FMR1;PABPC4;SECISBP2;HNRNPA2B1;RNPS1;LARP4B;PUM1;YBX3;RBMS2;PUM2,Strap,SE,rmats,766,GO_Molecular_Function_2023
Nuclear Thyroid Hormone Receptor Binding (GO:0046966),6/27,0.028627942117374596,7.222932330827068,55.51063903073435,MED22;NCOR1;NCOA6;THRAP3;NSD1;GTF2H1,Strap,SE,rmats,766,GO_Molecular_Function_2023
Annealing Activity (GO:0140666),3/5,0.028627942117374596,37.8086500655308,285.3094252616526,FXR1;FMR1;RECQL,Strap,SE,rmats,766,GO_Molecular_Function_2023
Cadherin Binding (GO:0045296),25/319,0.028627942117374596,2.1734739779852563,16.114060309475743,PDXDC1;CTNND1;ARHGAP1;ENO1;RTN4;SLC9A3R2;MPRIP;ERC1;LRRFIP1;PROM1;ARGLU1;MARK2;PTPN1;IST1;SCRIB;EPS15L1;GAPVD1;KTN1;PKM;CTTN;ABI1;NUMB;PKP4;ALDOA;PFKP,Strap,SE,rmats,766,GO_Molecular_Function_2023
Histone Demethylase Activity (GO:0032452),6/29,0.028627942117374596,6.5941647597254,47.98963719582266,KDM5A;KDM3A;KDM5C;KDM3B;KDM2A;KDM2B,Strap,SE,rmats,766,GO_Molecular_Function_2023
miRNA Binding (GO:0035198),6/29,0.028627942117374596,6.5941647597254,47.98963719582266,FMR1;AGO2;HNRNPA2B1;PUM1;RBM10;PUM2,Strap,SE,rmats,766,GO_Molecular_Function_2023
Protein Serine/Threonine Kinase Activity (GO:0004674),26/342,0.028627942117374596,2.103438248374957,15.151130450990605,PRKAA1;STK19;CHEK2;STK16;PHKG2;TLK2;TLK1;MAP4K5;MARK3;MARK2;BRD4;MAP2K6;PLK4;MAP3K3;CHUK;LIMK2;CDC7;VRK1;PRKAB1;CLK4;SRPK1;CLK2;MELK;RPS6KB2;CSNK1G2;CILK1,Strap,SE,rmats,766,GO_Molecular_Function_2023
Regulatory RNA Binding (GO:0061980),7/42,0.03515958808098523,5.059025032938076,35.02569787899932,FMR1;AGO2;HNRNPA2B1;DICER1;PUM1;RBM10;PUM2,Strap,SE,rmats,766,GO_Molecular_Function_2023
Ubiquitin-Protein Transferase Activity (GO:0004842),29/412,0.042620036089142534,1.9367168430338222,12.902385728942747,LTN1;DTX2;BRCA1;UBE3B;ZNRF1;RNF115;RNF214;RNF215;HLTF;MARCHF8;TRIM26;ARIH1;BTRC;RNF111;UBE2H;HACE1;RING1;UBE2B;FBXW11;CHFR;ITCH;TTC3;MDM2;ERCC8;BCOR;RNF185;DZIP3;TRIM33;RNF121,Strap,SE,rmats,766,GO_Molecular_Function_2023
Endonuclease Activity (GO:0004519),8/58,0.04912379054485126,4.049393139841689,26.140578837179685,MUS81;NTHL1;PNKP;AGO2;PMS2;DICER1;N4BP2;ANKZF1,Strap,SE,rmats,766,GO_Molecular_Function_2023
DNA Damage Response (GO:0006974),37/384,7.433461889250281e-4,2.762534441795836,41.72086804918898,MUS81;ATF2;STXBP4;FMR1;PNKP;HTRA2;CIB1;SMC6;BRCA1;ENDOV;HPF1;RBBP5;CHEK2;HLTF;TLK2;RBBP8;KMT5B;NAE1;BID;MAP2K6;CBX5;UBE2B;NCOA6;USP3;XRCC3;ATRX;RECQL;GTF2H1;VRK1;USP28;FOXP1;IRF3;MSH3;TIMELESS;ERCC8;CEP63;RAD18,Strap,SE,rmats,766,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),30/288,8.176303011262643e-4,2.9979777553083924,42.35348856703398,MUS81;FMR1;PNKP;BRCA1;ENDOV;HPF1;NTHL1;HLTF;RBBP8;SMARCAD1;KMT5B;POLE;POLG;CTC1;TOP3B;TCF7L2;UBE2B;USP3;ACTR5;XRCC3;ATRX;RECQL;REV1;DONSON;GTF2H1;LRWD1;RAD52;MSH3;TIMELESS;RAD18,Strap,SE,rmats,766,GO_Biological_Process_2023
DNA Repair (GO:0006281),30/291,8.176303011262643e-4,2.9630497251374313,41.21165911998274,MUS81;FMR1;PNKP;CIB1;BRCA1;ENDOV;HPF1;NTHL1;CHEK2;HLTF;RBBP8;PMS2;KMT5B;POLE;UBE2B;USP3;ACTR5;XRCC3;ATRX;RECQL;GTF2H1;MLH1;FANCE;APTX;RAD52;MSH3;TIMELESS;ERCC8;RAD18;RHNO1,Strap,SE,rmats,766,GO_Biological_Process_2023
Regulation Of Histone Modification (GO:0031056),7/18,0.0017405077345002025,16.117020002395495,207.35067999893607,FLCN;HPF1;TADA2A;ZZZ3;NFYC;TADA3;KAT14,Strap,SE,rmats,766,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),23/228,0.012771220096583692,2.8734333453697927,30.59965962730098,KDM5A;SS18;PBRM1;CHTOP;KDM5C;USP15;BRPF1;RING1;KDM2B;PHF10;USP3;ACTR5;ATRX;BAZ2B;ARID1A;SIRT2;CECR2;HPF1;TADA2A;MTF2;SMARCAD1;BCOR;MTA3,Strap,SE,rmats,766,GO_Biological_Process_2023
Chromatin Organization (GO:0006325),25/268,0.01798189838086427,2.6367160382754924,26.695879492099674,KDM5A;NAA60;KDM5C;HDAC10;BAZ2B;CECR2;SMARCAD1;MTA3;SS18;PBRM1;CHTOP;BRPF1;CBX5;RING1;KDM2B;PHF10;ACTR5;ATRX;LRWD1;ARID1A;TADA2A;ZZZ3;NASP;MTF2;BCOR,Strap,SE,rmats,766,GO_Biological_Process_2023
Organelle Assembly (GO:0070925),28/322,0.019268022039234205,2.444186346625371,24.200959542467867,FMR1;DYNLT2B;CEP164;AMBRA1;CDC14B;FXR1;AP3M1;AP1G1;NEK1;IFT57;ATG5;RAB8B;PLK4;IQCB1;ATG3;YTHDF3;IST1;SEPTIN6;IFT122;STAM;ATG13;ATAT1;NSFL1C;IFT81;TMEM237;CHMP2A;CILK1;CEP89,Strap,SE,rmats,766,GO_Biological_Process_2023
Protein Phosphorylation (GO:0006468),37/500,0.03677572062930293,2.057693162324792,18.76928021048779,ATF2;APP;PRKAA1;USP15;CCNT1;STK19;CHEK2;STK16;TLK2;NEK1;TLK1;ERC1;MAP4K5;MARK3;MARK2;PLK4;MAP3K3;TGFB1;TBP;CHUK;STRADA;LIMK2;CDC7;VRK1;ATG13;PRKAB1;CLK4;PTK2;SRPK1;CLK2;ILF3;MELK;CREB1;TAF8;CSNK1G2;CILK1;TAF2,Strap,SE,rmats,766,GO_Biological_Process_2023
Positive Regulation Of Cell Cycle Process (GO:0090068),14/118,0.04613590724838733,3.4244578559738135,29.72936254416108,PLK4;XRCC3;ATRX;CDC7;SMC6;SIRT2;CDC14B;NSFL1C;DBF4;PKP4;NCAPD3;ECT2;RAD18;RHNO1,Strap,SE,rmats,766,GO_Biological_Process_2023
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),5/15,0.04613590724838733,12.630749014454665,109.10109977360568,FXR1;FMR1;PUM1;PUM2;EIF4G1,Strap,SE,rmats,766,GO_Biological_Process_2023
Positive Regulation Of Protein Metabolic Process (GO:0051247),19/196,0.04613590724838733,2.7385095939312807,23.330597067771432,APP;TGFB1;YTHDF3;TIPARP;FBXW11;IST1;POLDIP3;FMR1;UPF3B;LARP4B;OAZ2;FXR1;ASPH;AGO2;METTL5;BTRC;EIF4G3;MAP2K5;EIF4G1,Strap,SE,rmats,766,GO_Biological_Process_2023
Protein Modification Process (GO:0036211),47/711,0.04613590724838733,1.8281540627042243,15.519742386969108,APP;PRKAA1;PIGT;CCNT1;PPM1M;STK19;CDC14B;CHEK2;TLK2;NEK1;TLK1;BTRC;MAP4K5;MARK3;MARK2;ATG5;ILKAP;B3GALNT2;PLK4;PTPN1;ATE1;TGFB1;TBP;CHUK;STRADA;FBXW11;LIMK2;FN1;ALG3;VRK1;ATG13;PRKAB1;PTK2;SUMF1;SRPK1;CLK2;ILF3;PPM1B;MELK;CREB1;CTDSP2;MGAT4B;UBA3;TAF8;CSNK1G2;CILK1;TAF2,Strap,SE,rmats,766,GO_Biological_Process_2023
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),4/9,0.047747447353467525,20.18792650918635,169.07226958839232,FXR1;FMR1;PUM1;PUM2,Strap,SE,rmats,766,GO_Biological_Process_2023
RNA Binding (GO:0003723),30/1411,0.005262634538089068,2.5021270818247645,26.360886001652165,TOP2A;DAZAP1;STAU1;YTHDC1;CELF1;USP10;FASTKD3;PSIP1;MKI67;GSPT1;MRPL4;UBAP2L;KHDC4;RBM7;AGFG1;SEC63;PTCD3;CHTOP;FUS;DDX11;PRRC2C;PUM1;SCAF4;GNL3;SLTM;CNOT1;CCDC9;RPL22L1;TARDBP;R3HDM2,Tra2b,A3SS,rmats,190,GO_Molecular_Function_2023
Ubiquitin Binding (GO:0043130),6/80,0.011277100934215672,8.696827262044653,78.96806927063504,TOP2A;TOM1L1;USPL1;USP16;HGS;RAD23A,Tra2b,A3SS,rmats,190,GO_Molecular_Function_2023
Cysteine-Type Peptidase Activity (GO:0008234),7/144,0.03033189809219917,5.492840333452993,42.21363211776334,PAN2;USP48;USPL1;USP16;USP10;RCE1;USP19,Tra2b,A3SS,rmats,190,GO_Molecular_Function_2023
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),18/557,0.0064562220516261,3.741618846270009,44.69294931066726,RNF10;INO80E;MAP2K2;USP16;CHUK;NR1H2;TFE3;FOXM1;HIF1A;HCFC1;GATAD2A;MRGBP;WAC;OTX2;MMS19;TCF3;RNF111;SNX5,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Cellular Response To Nitrogen Compound (GO:1901699),4/16,0.0064562220516261,35.48028673835125,398.8088958622583,DDX11;ATRX;HSF1;TIMELESS,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair (GO:2000781),7/84,0.0064562220516261,9.802781917536016,108.70593854681606,MRGBP;FUS;DDX11;TIMELESS;MMS19;FOXM1;HDGFL2,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),5/36,0.006906248865012368,17.24411508282476,185.10230466188776,MRGBP;FUS;TIMELESS;MMS19;HDGFL2,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of DNA-templated Transcription (GO:0045893),27/1243,0.009689090198235809,2.532884646432031,25.13315134969013,RNF10;INO80E;USP16;GABPB1;FOXM1;HIF1A;HSF1;MLX;OTX2;HRAS;RNF111;SNX5;TCF7L2;MAP2K2;CHUK;PCGF5;NR1H2;TFE3;ATRX;HCFC1;GNL3;GATAD2A;MRGBP;WAC;MMS19;TCF3;GLYR1,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
mRNA Destabilization (GO:0061157),5/43,0.009689090198235809,14.062588904694168,138.5256053573808,ROCK1;CELF1;CNOT1;PUM1;TARDBP,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Chromatin Organization (GO:0006325),11/268,0.009689090198235809,4.6754124730995805,45.98754753468903,ING4;INO80E;CHTOP;DDX11;ATRX;WAC;PSIP1;BRD9;HDGFL2;HCFC1;GATAD2A,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Mitotic Cell Cycle Phase Transition (GO:0044772),7/111,0.014638539431205364,7.247898276586801,67.33190327445578,CCND3;CCNE2;CHMP2A;CDC7;CDC25C;FOXM1;GSPT1,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of DNA Recombination (GO:0045911),5/51,0.017043747261871377,11.612220916568743,104.74157576044665,MRGBP;FUS;TIMELESS;MMS19;HDGFL2,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of Viral Genome Replication (GO:0045070),4/29,0.019732462951598667,17.019354838709678,149.2274251746673,TOP2A;STAU1;RAD23A;PPIH,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),9/228,0.03948800508182935,4.448119276470143,35.49180696535848,INO80E;CHTOP;ATRX;WAC;PSIP1;BRD9;HDGFL2;HCFC1;GATAD2A,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of Cell Cycle (GO:0045787),5/65,0.04037565174225415,8.896396396396396,70.01301907701632,CCND3;HSF1;RAD23A;USP19;HCFC1,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Histone H4 Acetylation (GO:0043967),4/39,0.04516735895577314,12.150537634408602,92.34429871998104,ING4;NAA40;MRGBP;HCFC1,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Lysosomal Transport (GO:0007041),6/105,0.04516735895577314,6.492424242424242,49.32711511624322,HGS;AKTIP;CHMP2A;ATP13A2;USE1;VPS16,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),5/71,0.04516735895577314,8.085176085176085,60.32049822029255,MRGBP;FUS;TIMELESS;MMS19;HDGFL2,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Regulation Of DNA-templated Transcription (GO:0006355),33/1922,0.04516735895577314,1.9940891449997133,14.818480372711816,RNF10;INO80E;USP16;FOXM1;HIF1A;ING4;ZNHIT3;SUFU;HSF1;MLX;OTX2;BRD9;HRAS;RNF111;SNX5;TCF7L2;MAP2K2;CHUK;FUS;PCGF5;NR1H2;TFE3;ATRX;ACVR2B;HCFC1;GATAD2A;MRGBP;SLTM;TIMELESS;WAC;MMS19;TCF3;CC2D1A,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Cellular Response To Inorganic Substance (GO:0071241),3/18,0.04516735895577314,21.171122994652407,156.36915739155344,DDX11;ATRX;TIMELESS,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Regulation Of mRNA Stability (GO:0043488),5/74,0.04516735895577314,7.73247160203682,56.220199054672314,ROCK1;CELF1;FUS;FASTKD3;PUM1,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),6/112,0.04516735895577314,6.061525840853158,43.981370714846,CCND3;MAP2K2;CCNE2;HGS;CDC25C;HRAS,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),4/43,0.04516735895577314,10.902122966639096,78.7552799331688,POLD1;DDX11;ATRX;TIMELESS,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),11/364,0.04516735895577314,3.387199898713343,24.38124878670574,MAPK9;DNMT1;FGF8;MAP2K2;ROCK1;HGS;CELF1;NR1H2;ATP13A2;HIF1A;HCFC1,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Positive Regulation Of mRNA Catabolic Process (GO:0061014),4/45,0.04857055040420876,10.369263047469184,73.10556542036824,ROCK1;CELF1;CNOT1;PUM1,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
Regulation Of Stress Granule Assembly (GO:0062028),2/5,0.04857055040420876,70.23758865248227,494.0820897453679,USP10;UBAP2L,Tra2b,A3SS,rmats,190,GO_Biological_Process_2023
RNA Binding (GO:0003723),20/1411,0.006205920000593759,3.1300376369095444,31.733878472013092,DDX17;SRP19;UBE2I;SCAF11;MRPS11;HMGA1;KNOP1;PRRC2C;CASC3;JMJD6;PUM2;SUPV3L1;LSM7;PSMD4;CNOT1;FUBP1;CWC22;SAFB2;UBAP2L;TARDBP,Tra2b,A5SS,rmats,105,GO_Molecular_Function_2023
DNA Binding (GO:0003677),14/846,0.01063457975278561,3.5249630177514795,31.395939582757137,KMT2D;CBFB;HMGA1;SMC5;USF1;SUPV3L1;TFPT;MAU2;EXO1;FUBP1;SAFB2;TAF6;TARDBP;EZH2,Tra2b,A5SS,rmats,105,GO_Molecular_Function_2023
Histone H3 Methyltransferase Activity (GO:0140938),3/36,0.04631922421746935,17.702317290552585,124.44431144492688,KMT2D;EHMT1;EZH2,Tra2b,A5SS,rmats,105,GO_Molecular_Function_2023
Regulation Of DNA Metabolic Process (GO:0051052),6/124,0.02647334260343,10.157678479712377,100.79145130351209,ING4;TFPT;ENY2;SLF2;SMC5;TAF6,Tra2b,A5SS,rmats,105,GO_Biological_Process_2023
Regulation Of mRNA Catabolic Process (GO:0061013),4/46,0.02647334260343,18.720414898632722,172.65097280706053,CNOT1;PRKCD;CASC3;PUM2,Tra2b,A5SS,rmats,105,GO_Biological_Process_2023
Protein Sumoylation (GO:0016925),4/46,0.02647334260343,18.720414898632722,172.65097280706053,PIAS3;SLF2;UBE2I;SMC5,Tra2b,A5SS,rmats,105,GO_Biological_Process_2023
pre-mRNA 3'-Splice Site Binding (GO:0030628),2/5,0.007459626956348659,250.8427672955975,2386.3601546118716,U2AF1;U2AF1L4,Tra2b,MXE,rmats,55,GO_Molecular_Function_2023
RNA Binding (GO:0003723),11/1411,0.047333948771610526,3.311607142857143,21.794700108313098,MTHFSD;RBM39;ILF3;MYEF2;HNRNPDL;RTCA;ACTN1;U2AF1;PUM1;ZC3H14;REXO4,Tra2b,MXE,rmats,55,GO_Molecular_Function_2023
Protein Heterodimerization Activity (GO:0046982),4/190,0.047333948771610526,8.331857474172464,52.455775810103965,IRAK1;TPM2;NAE1;TCF3,Tra2b,MXE,rmats,55,GO_Molecular_Function_2023
poly(A) Binding (GO:0008143),2/25,0.047333948771610526,32.68580803937654,200.93387537332222,HNRNPDL;ZC3H14,Tra2b,MXE,rmats,55,GO_Molecular_Function_2023
Protein Kinase Binding (GO:0019901),6/511,0.047333948771610526,4.713679531218428,27.85666298424387,IRAK1;PRC1;NBR1;TCF3;ATG13;PTK2,Tra2b,MXE,rmats,55,GO_Molecular_Function_2023
pre-mRNA Binding (GO:0036002),2/30,0.047333948771610526,26.842318059299192,155.2739619530397,U2AF1;U2AF1L4,Tra2b,MXE,rmats,55,GO_Molecular_Function_2023
Poly-Purine Tract Binding (GO:0070717),2/31,0.047333948771610526,25.915419648666234,148.2294073291968,HNRNPDL;ZC3H14,Tra2b,MXE,rmats,55,GO_Molecular_Function_2023
Chromatin Organization (GO:0006325),11/268,0.04555739796339034,4.649200172935582,45.50854778435803,ING4;PHC1;HDAC3;HIRIP3;PWWP3A;BRD9;SUDS3;HNRNPC;LRWD1;HMGN2;HDGFL2,Tra2b,RI,rmats,191,GO_Biological_Process_2023
Metaphase Plate Congression (GO:0051310),5/51,0.04555739796339034,11.549205236091632,103.88891435189703,PSRC1;MAP1S;INCENP;CHMP7;EML3,Tra2b,RI,rmats,191,GO_Biological_Process_2023
Histone Modification (GO:0016570),6/81,0.04555739796339034,8.533621621621622,76.65126270321052,ING4;HDAC3;MRGBP;BRMS1L;SUDS3;HDAC6,Tra2b,RI,rmats,191,GO_Biological_Process_2023
RNA Binding (GO:0003723),122/1411,2.039774668005137e-17,2.8573552152701485,127.60275171446084,SRP19;SLC4A1AP;FMR1;RTCA;HNRNPR;MSI1;ENO1;MKI67;GPATCH8;CCAR1;TIAL1;FBRSL1;UBAP2L;AGFG1;RARS2;NOM1;TYW5;DDX11;SECISBP2;ACTN1;METTL3;LARP4B;ZCRB1;ACTN4;GTPBP1;SRRM1;ILF3;PRPF3;TFAM;DAP3;ANKRD17;RTF1;RCC1L;FXR1;BAG4;PCBP4;PCBP2;SAFB2;UTP20;LTA4H;MAP4;ZC3H14;TRMT1L;CHTOP;TIA1;CPSF6;HMGA1;ERAL1;PUM1;LSM2;EIF5;LSM6;RNPS1;LSM14A;RPS24;SUGP1;RBM27;DIDO1;RBM25;CELF1;AKAP8L;DDX42;SMG6;FASTK;UBTF;NELFCD;LRRFIP1;BUD23;ZC3H10;NCBP1;PPHLN1;TRNAU1AP;GNL2;REXO4;SUPV3L1;MRPS9;SARS2;PKM;SLTM;THRAP3;CSDE1;EIF4E2;RBM47;STAU1;RNMT;POLDIP3;USP10;WBP4;AKAP8;U2AF1;RRBP1;ADD1;MTHFSD;SCAF8;BCLAF1;TCOF1;FIP1L1;TRA2B;RALY;SMNDC1;EXOSC1;NOP56;PTCD3;PTPN1;DYNC1H1;RBM39;MYEF2;KRR1;IMMT;RSRC2;RRP1B;TPD52L2;CDK11B;U2SURP;KTN1;SEC23IP;TNIP1;HNRNPA2B1;TSR1;ACIN1;FAM98A;TNRC6A,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
mRNA 3'-UTR Binding (GO:0003730),15/93,2.6859092326525134e-4,5.253309990152095,72.26301168511536,RBM47;TIA1;CPSF1;CELF1;FMR1;SECISBP2;LARP4B;PUM1;TIAL1;FXR1;ILF3;PCBP4;EXOSC8;HNRNPA2B1;RNPS1,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
mRNA Binding (GO:0003729),27/282,6.522565776652383e-4,2.9155188558780964,36.33610255028481,RBM25;RBM47;SLC4A1AP;CELF1;POLDIP3;FMR1;HNRNPR;MSI1;TIAL1;FXR1;SCAF8;PCBP4;TRA2B;PCBP2;CHTOP;TIA1;MYEF2;CPSF6;NCBP1;SECISBP2;METTL3;LARP4B;PUM1;PKM;HNRNPA2B1;RNPS1;LSM14A,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
Nuclear Thyroid Hormone Receptor Binding (GO:0046966),6/27,0.03680690134797564,7.729133226324238,62.072273715737836,MED22;NCOR1;THRAP3;GTF2H1;BRD8;MED17,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
Nuclear Receptor Coactivator Activity (GO:0030374),8/50,0.03680690134797564,5.161636485580147,40.71923648281382,MED22;THRAP3;CARM1;HMGA1;ACTN4;BRD8;CCAR1;MED17,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
Annealing Activity (GO:0140666),3/5,0.03680690134797564,40.44755244755245,312.93652945536405,FXR1;FMR1;RECQL,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
Single-Stranded DNA Binding (GO:0003697),11/96,0.045285645337249755,3.513886346617855,25.777817841683774,RAD52;MSH3;RNF138;DDX11;ERCC1;PCBP2;RECQL;RAD23A;RTF1;POLR2H;REXO4,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
RNA Polymerase II Complex Binding (GO:0000993),6/31,0.045285645337249755,6.491123595505618,47.00781029653398,SCAF8;SMYD2;WAC;RPRD1B;PEX2;BRD4,Tra2b,SE,rmats,718,GO_Molecular_Function_2023
DNA Damage Response (GO:0006974),33/384,0.005286441674035204,2.5983030756753385,32.52405365081513,MUS81;USP10;FMR1;CIB1;PDS5B;BCLAF1;STK11;CHEK2;POLD1;CHEK1;TLK2;RBBP8;NAE1;TOPBP1;BID;MUTYH;UBE2B;MGMT;KMT5C;DDX11;METTL3;ATRX;RECQL;GTF2H1;VRK1;BAZ1B;REXO4;TTC5;MSH3;ERCC1;WAC;CEP63;HDGFL2,Tra2b,SE,rmats,718,GO_Biological_Process_2023
Regulation Of Cell Cycle Process (GO:0010564),17/130,0.005286441674035204,4.1138828222640225,50.95061144205321,PBRM1;BORA;MKI67;PKMYT1;PUM1;RAB11A;FLCN;DBF4;RACGAP1;BIN1;CHEK1;DPF2;RPRD1B;CEP85;ENTR1;ECT2;RAB11FIP3,Tra2b,SE,rmats,718,GO_Biological_Process_2023
RNA Processing (GO:0006396),20/183,0.006367899932167809,3.3608733102466295,38.70309914087558,RBM39;CPSF6;NCBP1;PDCD7;CELF1;METTL3;AKAP8L;WBP4;HNRNPR;U2AF1;ZCRB1;SRRM1;ARVCF;LSM6;PRPF3;FASTK;EXOSC8;HNRNPA2B1;RNPS1;EXOSC1,Tra2b,SE,rmats,718,GO_Biological_Process_2023
