go,symbol
GO:0042073,IFT22
GO:0060271,IFT22
GO:0005929,IFT25
GO:0035720,IFT25
GO:0042073,IFT25
GO:0060271,IFT25
GO:0005929,IFT27
GO:0035720,IFT27
GO:0042073,IFT27
GO:0060271,IFT27
GO:0005929,IFT46
GO:0035720,IFT46
GO:0042073,IFT46
GO:0060271,IFT46
GO:0005929,IFT52
GO:0035720,IFT52
GO:0042073,IFT52
GO:0060271,IFT52
GO:0005929,IFT56
GO:0035720,IFT56
GO:0042073,IFT56
GO:0060271,IFT56
GO:0005929,IFT57
GO:0035720,IFT57
GO:0042073,IFT57
GO:0060271,IFT57
GO:0005929,IFT70B
GO:0035720,IFT70B
GO:0042073,IFT70B
GO:0060271,IFT70B
GO:0005929,IFT74
GO:0035720,IFT74
GO:0042073,IFT74
GO:0060271,IFT74
GO:0005929,IFT80
GO:0035720,IFT80
GO:0042073,IFT80
GO:0060271,IFT80
GO:0005929,IFT81
GO:0035720,IFT81
GO:0042073,IFT81
GO:0060271,IFT81
GO:0005929,IFT88
GO:0035720,IFT88
GO:0042073,IFT88
GO:0060271,IFT88
GO:0005929,TRAF3IP1
GO:0035720,TRAF3IP1
GO:0042073,TRAF3IP1
GO:0060271,TRAF3IP1
GO:0005739,CASP10
GO:0070266,CASP10
GO:0005739,DNM1L
GO:0070266,DNM1L
GO:0005739,FADD
GO:0070266,FADD
GO:0005154,CDCP1
GO:0007173,CDCP1
GO:0004713,EGFR
GO:1990782,EGFR
GO:0005154,SRC
GO:0007173,SRC
GO:0035357,MAPK1
GO:0070372,MAPK1
GO:0035357,PPARG
GO:0070372,PPARG
GO:0032434,RBCK1
GO:0039535,RBCK1
GO:0043067,RBCK1
GO:0043122,RBCK1
GO:0045087,RBCK1
GO:0050727,RBCK1
GO:0097039,RBCK1
GO:0032434,RNF31
GO:0039535,RNF31
GO:0043067,RNF31
GO:0043122,RNF31
GO:0045087,RNF31
GO:0050727,RNF31
GO:0097039,RNF31
GO:0032434,SHARPIN
GO:0039535,SHARPIN
GO:0043067,SHARPIN
GO:0043122,SHARPIN
GO:0045087,SHARPIN
GO:0050727,SHARPIN
GO:0097039,SHARPIN
GO:0006468,GRM5
GO:0007186,GRM5
GO:0007216,GRM5
GO:0019903,GRM5
GO:0035254,GRM5
GO:0007186,PPP2CA
GO:0007216,PPP2CA
GO:0019903,PPP2CA
GO:0035254,PPP2CA
GO:0006470,PPP2R3B
GO:0070765,LRP4
GO:0070765,PSEN1
GO:0019722,PPP2CA
GO:0019722,PPP2R1A
GO:0006470,STRN
GO:0019722,STRN
GO:0006470,STRN3
GO:0019722,STRN3
GO:0050821,AURKA
GO:0050821,AURKB
GO:0050821,INCENP
GO:0000132,GNAI1
GO:0008356,GNAI1
GO:0000132,GPSM2
GO:0008356,GPSM2
GO:0000132,SAPCD2
GO:0008356,SAPCD2
GO:0050821,FIG4
GO:0050821,PIKFYVE
GO:0050821,SNCAIP
GO:0050821,MDM2
GO:0050821,TFIP11
GO:0050821,USP7
GO:0005654,TFIP11
GO:0005654,TP53
GO:0050821,TP53
GO:0006418,AIMP1
GO:0017101,AIMP1
GO:0006418,QARS1
GO:0017101,QARS1
GO:0006418,RARS1
GO:0017101,RARS1
GO:0001558,HSP90AB1
GO:0001558,KRAS
GO:0001558,MAPK12
GO:0008201,IGF2
GO:0045667,IGF2
GO:0008201,IGFBP2
GO:0045667,IGFBP2
GO:1904925,CHDH
GO:1904925,MAP1LC3A
GO:1904925,SQSTM1
GO:0042981,ADAM12
GO:0042981,ITGAV
GO:0042981,ITGB3
GO:0042981,MMP14
GO:0003682,BAZ1B
GO:0005634,BAZ1B
GO:0006383,BAZ1B
GO:0003682,DDX21
GO:0006383,DDX21
GO:0003682,DEK
GO:0005634,DEK
GO:0006383,DEK
GO:0003682,ERCC6
GO:0005634,ERCC6
GO:0006383,ERCC6
GO:0003682,MYBBP1A
GO:0006383,MYBBP1A
GO:0003682,MYO1C
GO:0005634,MYO1C
GO:0006383,MYO1C
GO:0003682,SF3B1
GO:0006383,SF3B1
GO:0003682,SMARCA5
GO:0006383,SMARCA5
GO:2000311,AP2A1
GO:2000311,AP3D1
GO:2000311,CACNG2
GO:2000311,AP2M1
GO:2000311,GRIA1
GO:2000311,AP3M2
GO:2000311,GRIA2
GO:0010827,AXIN1
GO:0010827,KIF3A
GO:0010827,TNKS2
GO:0031548,DOCK3
GO:0051386,DOCK3
GO:0031548,ELMO1
GO:0051386,ELMO1
GO:0031548,RHOG
GO:0051386,RHOG
GO:0001778,AHNAK
GO:0001778,ANXA2
GO:0001778,S100A10
GO:0010564,KDM5B
GO:0010564,MYC
GO:0010564,TFAP2C
GO:0030111,KREMEN1
GO:0030111,TFAP2A
GO:0030111,DKK1
GO:0030111,KREMEN2
GO:0030111,LRP6
GO:0030111,AR
GO:0051090,AR
GO:0030111,CTNNB1
GO:0051090,CTNNB1
GO:0030111,CTNNBIP1
GO:0051090,CTNNBIP1
GO:0007189,ADRB2
GO:0007189,GNAS
GO:0071875,GNAS
GO:0007189,GNB1
GO:0071875,GNB1
GO:0007189,GNG2
GO:0071875,GNG2
GO:0004731,PNP
GO:0042129,PNP
GO:0042278,PNP
GO:1901379,GNAI1
GO:1901379,GNB1
GO:1901379,GNG2
GO:1901379,MTNR1A
GO:0007186,RGS20
GO:1901379,RGS20
NA,GOLGA2
NA,GORASP1
GO:0000910,DOCK8
GO:0001771,DOCK8
GO:0015629,DOCK8
GO:0042608,DOCK8
GO:0072678,DOCK8
GO:0000910,WAS
GO:0001771,WAS
GO:0015629,WAS
GO:0042608,WAS
GO:0072678,WAS
GO:0000910,WIPF1
GO:0001771,WIPF1
GO:0015629,WIPF1
GO:0042608,WIPF1
GO:0072678,WIPF1
GO:0000910,DOCK8
GO:0001771,DOCK8
GO:0015629,DOCK8
GO:0042608,DOCK8
GO:0072678,DOCK8
GO:0000910,WAS
GO:0001771,WAS
GO:0015629,WAS
GO:0042608,WAS
GO:0072678,WAS
GO:0000910,WIPF1
GO:0001771,WIPF1
GO:0015629,WIPF1
GO:0042608,WIPF1
GO:0072678,WIPF1
GO:0005096,DEPDC5
GO:1903832,DEPDC5
GO:1904262,DEPDC5
GO:0005096,NPRL2
GO:1903832,NPRL2
GO:1904262,NPRL2
GO:0005096,NPRL3
GO:1903832,NPRL3
GO:1904262,NPRL3
GO:1903432,MIOS
GO:1903432,SEC13
GO:1903432,SEH1L
GO:1903432,WDR24
GO:1903432,WDR59
GO:1903432,DEPDC5
GO:1903832,MIOS
GO:1903432,NPRL2
GO:1903432,NPRL3
GO:1903832,SEC13
GO:1903832,SEH1L
GO:1903832,WDR24
GO:1903832,WDR59
GO:0006396,SSU72
GO:0006396,SYMPK
GO:0007265,DGKZ
GO:0007265,HRAS
GO:0007265,RASGRP1
GO:0003700,HDAC10
GO:0048021,HDAC10
GO:0003700,PAX3
GO:0048021,PAX3
GO:0003700,TRIM28
GO:0048021,TRIM28
GO:0001525,CCM2
GO:0090049,CCM2
GO:1903587,CCM2
GO:0001525,KRIT1
GO:0090049,KRIT1
GO:1903587,KRIT1
GO:0001525,PDCD10
GO:0090049,PDCD10
GO:1903587,PDCD10
GO:0007155,CCM2
GO:0007155,ITGB1BP1
GO:0007155,KRIT1
GO:1900744,CCM2
GO:1900744,KRIT1
GO:1900744,MAP3K3
GO:0001944,CCM2
GO:0060914,CCM2
GO:0001944,HEG1
GO:0060914,HEG1
GO:0001944,KRIT1
GO:0060914,KRIT1
GO:0016197,DYNC1LI1
GO:0016197,IKBKG
GO:0016197,RAB11A
GO:0010594,GIPC1
GO:0043087,GIPC1
GO:0010594,RHOG
GO:0043087,RHOG
GO:0010594,SDC4
GO:0043087,SDC4
GO:0006914,ATG13
GO:1905037,ATG13
GO:0006914,RB1CC1
GO:1905037,RB1CC1
GO:0006914,ULK1
GO:1905037,ULK1
GO:0006914,ULK2
GO:1905037,ULK2
GO:0006914,ATG101
GO:0006511,KLHL3
GO:0031461,KLHL3
GO:0006511,WNK1
GO:0031461,WNK1
GO:0003677,MAZ
GO:0006355,MAZ
GO:0005929,DYNC2H1
GO:0007224,DYNC2H1
GO:0035721,DYNC2H1
GO:0042073,DYNC2H1
GO:0005929,DYNC2I1
GO:0007224,DYNC2I1
GO:0035721,DYNC2I1
GO:0042073,DYNC2I1
GO:0005929,DYNC2I2
GO:0007224,DYNC2I2
GO:0035721,DYNC2I2
GO:0042073,DYNC2I2
GO:0005929,DYNC2LI1
GO:0007224,DYNC2LI1
GO:0035721,DYNC2LI1
GO:0042073,DYNC2LI1
GO:0005929,DYNLL1
GO:0007224,DYNLL1
GO:0035721,DYNLL1
GO:0042073,DYNLL1
GO:0005929,DYNLL2
GO:0007224,DYNLL2
GO:0035721,DYNLL2
GO:0042073,DYNLL2
GO:0005929,DYNLRB1
GO:0007224,DYNLRB1
GO:0035721,DYNLRB1
GO:0042073,DYNLRB1
GO:0005929,DYNLRB2
GO:0007224,DYNLRB2
GO:0035721,DYNLRB2
GO:0042073,DYNLRB2
GO:0005929,DYNLT1
GO:0007224,DYNLT1
GO:0035721,DYNLT1
GO:0042073,DYNLT1
GO:0005929,DYNLT2B
GO:0007224,DYNLT2B
GO:0035721,DYNLT2B
GO:0042073,DYNLT2B
GO:0005929,DYNLT3
GO:0007224,DYNLT3
GO:0035721,DYNLT3
GO:0042073,DYNLT3
GO:0005929,NUDCD3
GO:0007224,NUDCD3
GO:0035721,NUDCD3
GO:0042073,NUDCD3
GO:0045892,AJUBA
GO:0045892,GFI1
GO:0005783,DHDDS
GO:0006486,DHDDS
GO:0042632,DHDDS
GO:0043048,DHDDS
GO:0005783,NUS1
GO:0006486,NUS1
GO:0042632,NUS1
GO:0043048,NUS1
GO:0007160,FRAS1
GO:0007160,FREM1
GO:0007160,FREM2
GO:0050999,ATP2B1
GO:0050999,NOS1
GO:0050999,SNTA1
GO:0050999,ATP2B4
GO:0005875,MAPT
GO:0071889,MAPT
GO:0120283,MAPT
GO:0005875,SGK1
GO:0048156,SGK1
GO:0071889,SGK1
GO:0120283,SGK1
GO:0005875,YWHAQ
GO:0048156,YWHAQ
GO:0071889,YWHAQ
GO:0120283,YWHAQ
GO:0003720,DKC1
GO:0005697,DKC1
GO:0003720,GAR1
GO:0005697,GAR1
GO:0003720,NHP2
GO:0005697,NHP2
GO:0003720,NOP10
GO:0005697,NOP10
GO:0003720,SMG6
GO:0005697,SMG6
GO:0003720,TERT
GO:0005697,TERT
GO:0003720,WRAP53
GO:0005697,WRAP53
GO:0034451,BBS4
GO:0005929,CEP131
GO:0034451,CEP131
GO:0042073,CEP131
GO:0060271,CEP131
GO:0005929,PCM1
GO:0034451,PCM1
GO:0042073,PCM1
GO:0060271,PCM1
GO:0005929,BBS10
GO:0042073,BBS10
GO:0051131,BBS10
GO:0005929,BBS12
GO:0042073,BBS12
GO:0051131,BBS12
GO:0051131,BBS7
GO:0005929,CCT2
GO:0042073,CCT2
GO:0051131,CCT2
GO:0005929,CCT3
GO:0042073,CCT3
GO:0051131,CCT3
GO:0005929,CCT4
GO:0042073,CCT4
GO:0051131,CCT4
GO:0005929,CCT5
GO:0042073,CCT5
GO:0051131,CCT5
GO:0005929,CCT8
GO:0042073,CCT8
GO:0051131,CCT8
GO:0005929,MKKS
GO:0042073,MKKS
GO:0051131,MKKS
GO:0005929,TCP1
GO:0042073,TCP1
GO:0051131,TCP1
GO:0006605,CSF3R
GO:0030851,CSF3R
GO:0030852,CSF3R
GO:0031146,CSF3R
GO:0043161,CSF3R
GO:0006605,FBXW7
GO:0030851,FBXW7
GO:0030852,FBXW7
GO:0031146,FBXW7
GO:0006605,GSK3B
GO:0030851,GSK3B
GO:0030852,GSK3B
GO:0031146,GSK3B
GO:0043161,GSK3B
GO:0001401,APOO
GO:0005739,APOO
GO:0005741,APOO
GO:0005743,APOO
GO:0006626,APOO
GO:0006839,APOO
GO:0042407,APOO
GO:0044284,APOO
GO:0061617,APOO
GO:0001401,APOOL
GO:0005739,APOOL
GO:0005741,APOOL
GO:0005743,APOOL
GO:0006626,APOOL
GO:0006839,APOOL
GO:0042407,APOOL
GO:0044284,APOOL
GO:0061617,APOOL
GO:0001401,CHCHD3
GO:0005739,CHCHD3
GO:0005741,CHCHD3
GO:0005743,CHCHD3
GO:0006626,CHCHD3
GO:0006839,CHCHD3
GO:0044284,CHCHD3
GO:0001401,CHCHD6
GO:0005739,CHCHD6
GO:0005741,CHCHD6
GO:0005743,CHCHD6
GO:0006626,CHCHD6
GO:0006839,CHCHD6
GO:0042407,CHCHD6
GO:0044284,CHCHD6
GO:0061617,CHCHD6
GO:0001401,DNAJC11
GO:0005739,DNAJC11
GO:0005741,DNAJC11
GO:0005743,DNAJC11
GO:0006626,DNAJC11
GO:0006839,DNAJC11
GO:0042407,DNAJC11
GO:0044284,DNAJC11
GO:0061617,DNAJC11
GO:0001401,IMMT
GO:0005739,IMMT
GO:0005741,IMMT
GO:0005743,IMMT
GO:0006626,IMMT
GO:0006839,IMMT
GO:0044284,IMMT
GO:0001401,MICOS10
GO:0005739,MICOS10
GO:0005741,MICOS10
GO:0005743,MICOS10
GO:0006626,MICOS10
GO:0006839,MICOS10
GO:0044284,MICOS10
GO:0001401,MICOS13
GO:0005739,MICOS13
GO:0005741,MICOS13
GO:0005743,MICOS13
GO:0006626,MICOS13
GO:0006839,MICOS13
GO:0042407,MICOS13
GO:0044284,MICOS13
GO:0061617,MICOS13
GO:0001401,MTX1
GO:0005739,MTX1
GO:0005741,MTX1
GO:0005743,MTX1
GO:0006626,MTX1
GO:0006839,MTX1
GO:0042407,MTX1
GO:0044284,MTX1
GO:0061617,MTX1
GO:0001401,MTX2
GO:0005739,MTX2
GO:0005741,MTX2
GO:0005743,MTX2
GO:0006626,MTX2
GO:0006839,MTX2
GO:0042407,MTX2
GO:0044284,MTX2
GO:0061617,MTX2
GO:0001401,MTX3
GO:0005739,MTX3
GO:0005741,MTX3
GO:0005743,MTX3
GO:0006626,MTX3
GO:0006839,MTX3
GO:0042407,MTX3
GO:0044284,MTX3
GO:0061617,MTX3
GO:0001401,SAMM50
GO:0005739,SAMM50
GO:0005741,SAMM50
GO:0005743,SAMM50
GO:0006626,SAMM50
GO:0006839,SAMM50
GO:0042407,SAMM50
GO:0044284,SAMM50
GO:0061617,SAMM50
GO:0007186,LPAR2
GO:0019216,LPAR2
GO:0007186,NHERF2
GO:0019216,NHERF2
GO:0007186,PLCB3
GO:0019216,PLCB3
GO:0005886,ESR1
GO:0043405,ESR1
GO:0001558,IGF1R
GO:0005886,IGF1R
GO:0032355,IGF1R
GO:0032870,IGF1R
GO:0043405,IGF1R
GO:0001558,SHC1
GO:0005886,SHC1
GO:0032355,SHC1
GO:0032870,SHC1
GO:0043405,SHC1
GO:0055038,AP1G1
GO:0055038,AP1S1
GO:0055038,RABEP1
GO:0016192,MYO5B
GO:0016192,RAB11A
GO:0016192,RAB11FIP2
NA,EPB41
NA,GYPC
NA,MPP1
GO:0001822,ANKS6
GO:0005929,ANKS6
GO:0001822,INVS
GO:0005929,INVS
GO:0001822,NEK8
GO:0005929,NEK8
GO:0001822,NPHP3
GO:0005929,NPHP3
GO:1903329,FXN
GO:0005739,ISCU
GO:1903329,ISCU
GO:0005739,LYRM4
GO:1903329,LYRM4
GO:0005739,NFS1
GO:1903329,NFS1
NA,ADGRV1
NA,PDZD7
NA,USH2A
NA,WHRN
GO:0030054,DLG1
GO:0097025,DLG1
GO:0030054,LIN7A
GO:0097025,LIN7A
GO:0097025,MPP7
GO:0006325,MCM2
GO:0097025,LIN7C
GO:0005911,DLG5
GO:0005911,SORBS3
GO:0014069,BEGAIN
GO:0097060,BEGAIN
GO:0014069,DLG4
GO:0097060,DLG4
GO:0014069,DLGAP1
GO:0097060,DLGAP1
GO:0000151,CUL3
GO:0016874,CUL3
GO:0050801,CUL3
GO:0000151,KLHL3
GO:0016567,KLHL3
GO:0016874,KLHL3
GO:0050801,KLHL3
GO:0000151,WNK4
GO:0006511,WNK4
GO:0016567,WNK4
GO:0016874,WNK4
GO:0031461,WNK4
GO:0050801,WNK4
GO:0000209,ASB9
GO:0031461,ASB9
GO:0031466,ASB9
GO:0000209,CUL5
GO:0031461,CUL5
GO:0031466,CUL5
GO:0000209,ELOB
GO:0031461,ELOB
GO:0031466,ELOB
GO:0000209,ELOC
GO:0031461,ELOC
GO:0031466,ELOC
GO:0005912,CDH2
GO:0071896,CDH2
GO:0005912,CTNNB1
GO:0071896,CTNNB1
GO:0005912,DLL1
GO:0071896,DLL1
GO:0010880,ASPH
GO:0016529,ASPH
GO:0010880,CASQ2
GO:0016529,CASQ2
GO:0010880,RYR1
GO:0016529,RYR1
GO:0010880,TRDN
GO:0016529,TRDN
GO:0033210,LEP
GO:0033210,LEPR
GO:0004553,HEXA
GO:0004563,HEXA
GO:0005975,HEXA
GO:0006687,HEXA
GO:0030203,HEXA
GO:0004553,HEXB
GO:0004563,HEXB
GO:0005975,HEXB
GO:0006687,HEXB
GO:0030203,HEXB
GO:1904331,MAD2L2
GO:1904331,POLK
GO:1904331,REV1
GO:1904331,REV3L
GO:0090279,CD22
GO:0090279,GRB2
GO:0090279,INPP5D
GO:0090279,SHC1
GO:0007263,ARRB2
GO:0007263,NFKBIA
GO:0007263,NOS2
GO:0007263,RELA
GO:2000434,NEDD8
GO:2000434,NPLOC4
GO:2000434,NUB1
GO:2000434,UFD1
GO:0030336,LRP1
GO:0030336,PLAU
GO:0030336,PLAUR
GO:0030336,SERPINE1
GO:0016477,AKT1
GO:0016477,CTTN
GO:0016477,GNA13
GO:0016477,HAX1
GO:0007249,SIVA1
GO:0007249,XIAP
GO:0004672,PRKACA
GO:0004691,PRKACA
GO:0004672,PRKAR1B
GO:0004691,PRKAR1B
GO:0005743,HAX1
GO:0051592,HAX1
GO:0055074,HAX1
GO:0005743,UCP3
GO:0051592,UCP3
GO:0055074,UCP3
GO:0003779,ADD2
GO:0016020,ADD2
GO:0030507,ADD2
GO:0003779,DMTN
GO:0016020,DMTN
GO:0030507,DMTN
GO:0003779,SLC2A1
GO:0016020,SLC2A1
GO:0030507,SLC2A1
GO:0007601,ARL3
GO:0060271,ARL3
GO:0007601,PDE6D
GO:0060271,PDE6D
GO:0007601,RPGR
GO:0060271,RPGR
GO:0006915,HAX1
GO:0008637,HAX1
GO:0006915,PHB1
GO:0008637,PHB1
GO:0006915,PHB2
GO:0008637,PHB2
GO:0006915,SLC25A5
GO:0008637,SLC25A5
GO:0006915,VDAC2
GO:0008637,VDAC2
GO:0006468,DCAF1
GO:0006511,DCAF1
GO:0044772,DCAF1
GO:0006468,DDB1
GO:0044772,DDB1
GO:0006468,DYRK2
GO:0006511,DYRK2
GO:0044772,DYRK2
GO:0006468,UBR5
GO:0006511,UBR5
GO:0044772,UBR5
GO:0001666,BTRC
GO:0032006,BTRC
GO:0001666,CUL4A
GO:0006468,CUL4A
GO:0032006,CUL4A
GO:0001666,DDB1
GO:0032006,DDB1
GO:0001666,DDIT4
GO:0006468,DDIT4
GO:0006511,DDIT4
GO:0032006,DDIT4
GO:1902915,HAX1
GO:0006915,XIAP
GO:1902915,XIAP
GO:0043197,DDN
GO:0043197,MAGI2
GO:0043197,SH3KBP1
GO:0035556,DDR1
GO:0035556,PRKCZ
GO:0035556,WWC1
GO:0006955,CD19
GO:0006955,CR2
GO:0007249,CYLD
GO:1902528,CYLD
GO:0007249,SPATA2
GO:1902528,SPATA2
GO:0030193,GP1BA
GO:0030193,VWF
GO:0003700,ELK1
GO:0003700,ELK4
GO:0003700,SRF
GO:0006355,EWS-FLI1
GO:0006355,FLI1
NA,CDK1
NA,CDKN1A
NA,TP53
GO:0000394,C2ORF49
GO:0072669,C2ORF49
GO:0000394,DDX1
GO:0072669,DDX1
GO:0000394,FAM98B
GO:0072669,FAM98B
GO:0000394,RTCB
GO:0072669,RTCB
GO:0000394,RTRAF
GO:0072669,RTRAF
GO:0006338,BAZ1B
GO:0006351,BAZ1B
GO:0006338,DDX21
GO:0006351,DDX21
GO:0006338,DEK
GO:0006351,DEK
GO:0006338,ERCC6
GO:0006351,ERCC6
GO:0006338,MYBBP1A
GO:0006351,MYBBP1A
GO:0006338,MYO1C
GO:0006351,MYO1C
GO:0006338,SF3B1
GO:0006351,SF3B1
GO:0006338,SMARCA5
GO:0006351,SMARCA5
GO:0005634,SPEF2
GO:0006338,SPEF2
GO:0006351,SPEF2
GO:0007062,DDX11
GO:0007062,RAD21
GO:0007062,SMC1A
GO:0007062,SMC3
GO:0004386,CHTF18
GO:0007062,CHTF18
GO:0004386,DDX11
GO:0004386,DSCC1
GO:0007062,DSCC1
GO:0004386,ESCO1
GO:0007062,ESCO1
GO:0004386,PCNA
GO:0007062,PCNA
GO:0004386,WDHD1
GO:0007062,WDHD1
GO:0003677,HOXA9
GO:0003700,HOXA9
GO:0006355,HOXA9
GO:0003677,MEIS1
GO:0003700,MEIS1
GO:0006355,MEIS1
GO:0003677,PBX3
GO:0003700,PBX3
GO:0006355,PBX3
GO:0005730,BOP1
GO:0006364,BOP1
GO:0005730,DDX27
GO:0006364,DDX27
GO:0005730,PES1
GO:0006364,PES1
GO:0005730,WDR12
GO:0006364,WDR12
GO:0043316,KLC1
GO:0043316,RAB27A
GO:0043316,SYTL3
GO:0061668,DDX28
GO:0061668,DHX30
GO:0061668,FASTKD2
GO:0061668,FASTKD5
GO:0061668,GRSF1
GO:0005634,DEAF1
GO:0014069,CABP1
GO:1901385,CABP1
GO:0014069,CACNA1C
GO:1901385,CACNA1C
GO:1990513,BMAL1
GO:1990513,CLOCK
GO:1990513,EP300
GO:0090069,AATF
GO:0090069,NGDN
GO:0090069,NOL10
GO:0090069,MCRS1
GO:0090069,RINT1
GO:0007411,DPYSL2
GO:0007411,RAB27B
GO:0007411,SYTL1
GO:0002221,CASP1
GO:0032496,CASP1
GO:0032731,CASP1
GO:0043331,CASP1
GO:0045087,CASP1
GO:0050729,CASP1
GO:0051607,CASP1
GO:0061702,CASP1
GO:0072558,CASP1
GO:0140447,CASP1
GO:0140639,CASP1
GO:0002221,CASP5
GO:0032496,CASP5
GO:0032731,CASP5
GO:0043331,CASP5
GO:0045087,CASP5
GO:0050729,CASP5
GO:0051607,CASP5
GO:0061702,CASP5
GO:0072558,CASP5
GO:0140447,CASP5
GO:0140639,CASP5
GO:0002221,NLRP1
GO:0032496,NLRP1
GO:0032731,NLRP1
GO:0043331,NLRP1
GO:0045087,NLRP1
GO:0050729,NLRP1
GO:0051607,NLRP1
GO:0061702,NLRP1
GO:0072558,NLRP1
GO:0140447,NLRP1
GO:0140639,NLRP1
GO:0002221,PYCARD
GO:0032496,PYCARD
GO:0032731,PYCARD
GO:0043331,PYCARD
GO:0045087,PYCARD
GO:0050729,PYCARD
GO:0051607,PYCARD
GO:0061702,PYCARD
GO:0072558,PYCARD
GO:0140447,PYCARD
GO:0140639,PYCARD
GO:0097107,DLG4
GO:0097107,DLGAP1
GO:0097107,SHANK1
GO:0070376,MAP2K5
GO:0070376,MAP3K2
GO:0070376,MAPK7
NA,DLG4
NA,DLGAP1
NA,SHANK3
NA,DLG4
NA,DLGAP1
NA,SHANK2
GO:0002221,CARD8
GO:0006952,CARD8
GO:0032692,CARD8
GO:0032731,CARD8
GO:0045087,CARD8
GO:0050727,CARD8
GO:0061702,CARD8
GO:0072559,CARD8
GO:0140447,CARD8
GO:0006952,CASP1
GO:0032692,CASP1
GO:0050727,CASP1
GO:0072559,CASP1
GO:0002221,NLRP3
GO:0006952,NLRP3
GO:0032692,NLRP3
GO:0032731,NLRP3
GO:0045087,NLRP3
GO:0050727,NLRP3
GO:0061702,NLRP3
GO:0072559,NLRP3
GO:0140447,NLRP3
GO:0006952,PYCARD
GO:0032692,PYCARD
GO:0050727,PYCARD
GO:0072559,PYCARD
GO:0050729,CARD8
GO:0002221,NLRP2
GO:0006952,NLRP2
GO:0032731,NLRP2
GO:0045087,NLRP2
GO:0050729,NLRP2
GO:0061702,NLRP2
GO:0140447,NLRP2
GO:0007601,GNB1
GO:0007601,GNGT1
GO:0007601,PDC
NA,DMD
NA,SNTA1
NA,SNTB1
NA,UTRN
GO:0043066,BAX
GO:0043066,DNAJA1
GO:0043066,HSPA1B
GO:0043066,DNAJA2
GO:0043022,DNAJC2
GO:0043022,HSPA14
GO:0006357,ELP1
GO:0006357,ELP2
GO:0006357,ELP3
GO:0006357,ELP4
GO:0006357,ELP5
GO:0006357,ELP6
GO:0035725,SCN2A
GO:0035725,SCN2B
GO:0034332,AFDN
GO:0098609,AFDN
GO:0034332,CTNNB1
NA,AKAP7
NA,PRKACA
NA,PRKACB
GO:0003886,CTNNB1
GO:0006306,CTNNB1
GO:0008013,DNMT1
GO:0030111,DNMT1
GO:0030334,AMOT
GO:0030334,CDH11
GO:0030334,CTNNB1
GO:0030334,CTNND1
GO:0045454,AXIN1
GO:0045454,BTRC
GO:0045454,GSK3B
GO:0045454,NFE2L2
GO:0030111,BCL9
GO:0045595,ASH2L
GO:0045595,KMT2D
GO:0045595,PAXIP1
GO:0045595,PITX2
GO:0045595,RBBP5
NA,ARHGEF7
NA,GIT1
NA,PAK1
NA,PXN
GO:0030178,JADE1
GO:0097546,JADE1
GO:0030178,NPHP4
GO:0097546,NPHP4
GO:0035330,AXIN1
GO:0035330,CTNNB1
GO:0030111,SETD7
GO:0035330,SETD7
GO:0030111,YAP1
GO:0035330,YAP1
GO:0006954,BIRC3
GO:0010803,BIRC3
GO:0016567,BIRC3
GO:0042981,BIRC3
GO:0046328,BIRC3
GO:0051092,BIRC3
GO:0010803,CHUK
GO:0016567,CHUK
GO:0042981,CHUK
GO:0046328,CHUK
GO:0051092,CHUK
GO:0010803,IKBKB
GO:0016567,IKBKB
GO:0042981,IKBKB
GO:0046328,IKBKB
GO:0051092,IKBKB
GO:0010803,IKBKG
GO:0016567,IKBKG
GO:0042981,IKBKG
GO:0046328,IKBKG
GO:0051092,IKBKG
GO:0006954,MAP3K7
GO:0010803,MAP3K7
GO:0016567,MAP3K7
GO:0042981,MAP3K7
GO:0046328,MAP3K7
GO:0051092,MAP3K7
GO:0006954,RBCK1
GO:0010803,RBCK1
GO:0016567,RBCK1
GO:0042981,RBCK1
GO:0046328,RBCK1
GO:0051092,RBCK1
GO:0006954,RIPK1
GO:0010803,RIPK1
GO:0016567,RIPK1
GO:0042981,RIPK1
GO:0046328,RIPK1
GO:0051092,RIPK1
GO:0006954,RNF31
GO:0010803,RNF31
GO:0016567,RNF31
GO:0042981,RNF31
GO:0046328,RNF31
GO:0051092,RNF31
GO:0006954,TAB1
GO:0010803,TAB1
GO:0016567,TAB1
GO:0042981,TAB1
GO:0046328,TAB1
GO:0051092,TAB1
GO:0006954,TAB2
GO:0010803,TAB2
GO:0016567,TAB2
GO:0042981,TAB2
GO:0046328,TAB2
GO:0051092,TAB2
GO:0006954,TNF
GO:0010803,TNF
GO:0016567,TNF
GO:0042981,TNF
GO:0046328,TNF
GO:0051092,TNF
GO:0006954,TNFRSF1A
GO:0010803,TNFRSF1A
GO:0016567,TNFRSF1A
GO:0042981,TNFRSF1A
GO:0046328,TNFRSF1A
GO:0051092,TNFRSF1A
GO:0006954,TNIP1
GO:0010803,TNIP1
GO:0016567,TNIP1
GO:0042981,TNIP1
GO:0046328,TNIP1
GO:0051092,TNIP1
GO:0006954,TRADD
GO:0010803,TRADD
GO:0016567,TRADD
GO:0042981,TRADD
GO:0046328,TRADD
GO:0051092,TRADD
GO:0006954,TRAF2
GO:0010803,TRAF2
GO:0042981,TRAF2
GO:0046328,TRAF2
GO:0051092,TRAF2
GO:0090309,DNMT1
GO:0003677,SETDB1
GO:0006306,SETDB1
GO:0090309,SETDB1
GO:0003677,TRIM28
GO:0006306,TRIM28
